"study_id","grid_type","spec_id","d","d_pub","delta"
"mallorca_PMC8198819","principled",1,-0.315217401527501,-0.316381140232701,0.00116373870520031
"mallorca_PMC8198819","principled",2,-0.315217401527501,-0.316381140232701,0.00116373870520031
"mallorca_PMC8198819","principled",3,-0.315217401527501,-0.316381140232701,0.00116373870520031
"mallorca_PMC8198819","defensible",1,-0.315217401527501,-0.316381140232701,0.00116373870520031
"mallorca_PMC8198819","defensible",2,-0.315217401527501,-0.316381140232701,0.00116373870520031
"mallorca_PMC8198819","defensible",3,-0.315217401527501,-0.316381140232701,0.00116373870520031
"mallorca_PMC8198819","defensible",4,-0.306726138440185,-0.316381140232701,0.00965500179251633
"mallorca_PMC8198819","defensible",5,-0.306726138440185,-0.316381140232701,0.00965500179251633
"physiofeedback_PMC12821712","defensible",25,0.0265305068740797,0.0526041776079761,-0.0260736707338964
"physiofeedback_PMC12821712","defensible",26,0.0744476674010598,0.0526041776079761,0.0218434897930837
"physiofeedback_PMC12821712","defensible",27,0.0633082818257429,0.0526041776079761,0.0107041042177668
"physiofeedback_PMC12821712","defensible",28,0.0364322654796745,0.0526041776079761,-0.0161719121283016
"physiofeedback_PMC12821712","defensible",29,0.0817362926427332,0.0526041776079761,0.0291321150347571
"physiofeedback_PMC12821712","defensible",30,0.0794141873343228,0.0526041776079761,0.0268100097263467
"physiofeedback_PMC12821712","defensible",32,-0.0193916989597152,0.0526041776079761,-0.0719958765676913
"physiofeedback_PMC12821712","defensible",33,0.0258585471509704,0.0526041776079761,-0.0267456304570057
"physiofeedback_PMC12821712","defensible",35,-0.0069316610851567,0.0526041776079761,-0.0595358386931328
"physiofeedback_PMC12821712","defensible",36,0.0466506417315544,0.0526041776079761,-0.00595353587642174
"physiofeedback_PMC12821712","defensible",37,0.0265305068740797,0.0526041776079761,-0.0260736707338964
"physiofeedback_PMC12821712","defensible",38,0.0744476674010598,0.0526041776079761,0.0218434897930837
"physiofeedback_PMC12821712","defensible",39,0.0633082818257429,0.0526041776079761,0.0107041042177668
"physiofeedback_PMC12821712","defensible",40,0.0364322654796745,0.0526041776079761,-0.0161719121283016
"physiofeedback_PMC12821712","defensible",41,0.0817362926427332,0.0526041776079761,0.0291321150347571
"physiofeedback_PMC12821712","defensible",42,0.0794141873343228,0.0526041776079761,0.0268100097263467
"physiofeedback_PMC12821712","defensible",43,0.0265305068740797,0.0526041776079761,-0.0260736707338964
"physiofeedback_PMC12821712","defensible",44,0.0744476674010598,0.0526041776079761,0.0218434897930837
"physiofeedback_PMC12821712","defensible",45,0.0633082818257429,0.0526041776079761,0.0107041042177668
"physiofeedback_PMC12821712","defensible",46,0.0364322654796745,0.0526041776079761,-0.0161719121283016
"physiofeedback_PMC12821712","defensible",47,0.0817362926427332,0.0526041776079761,0.0291321150347571
"physiofeedback_PMC12821712","defensible",48,0.0794141873343228,0.0526041776079761,0.0268100097263467
"spadi_PMC4880881","principled",1,-0.903718505853153,-0.913052163251587,0.00933365739843428
"spadi_PMC4880881","principled",2,-1.00123257491064,-0.913052163251587,-0.0881804116590528
"spadi_PMC4880881","principled",3,-0.974920466439817,-0.913052163251587,-0.0618683031882297
"spadi_PMC4880881","principled",4,-0.903718505853153,-0.913052163251587,0.00933365739843428
"spadi_PMC4880881","principled",5,-1.00123257491064,-0.913052163251587,-0.0881804116590528
"spadi_PMC4880881","principled",6,-0.974920466439817,-0.913052163251587,-0.0618683031882297
"spadi_PMC4880881","principled",7,-0.903718505853153,-0.913052163251587,0.00933365739843428
"spadi_PMC4880881","principled",8,-1.00123257491064,-0.913052163251587,-0.0881804116590528
"spadi_PMC4880881","principled",9,-0.974920466439817,-0.913052163251587,-0.0618683031882297
"spadi_PMC4880881","defensible",1,-0.903718505853153,-0.913052163251587,0.00933365739843428
"spadi_PMC4880881","defensible",2,-1.00123257491064,-0.913052163251587,-0.0881804116590528
"spadi_PMC4880881","defensible",3,-0.974920466439817,-0.913052163251587,-0.0618683031882297
"spadi_PMC4880881","defensible",4,-0.903718505853153,-0.913052163251587,0.00933365739843428
"spadi_PMC4880881","defensible",5,-1.00123257491064,-0.913052163251587,-0.0881804116590528
"spadi_PMC4880881","defensible",6,-0.974920466439817,-0.913052163251587,-0.0618683031882297
"spadi_PMC4880881","defensible",7,-0.903718505853153,-0.913052163251587,0.00933365739843428
"spadi_PMC4880881","defensible",8,-1.00123257491064,-0.913052163251587,-0.0881804116590528
"spadi_PMC4880881","defensible",9,-0.974920466439817,-0.913052163251587,-0.0618683031882297
"spadi_PMC4880881","defensible",10,-0.912180973672715,-0.913052163251587,0.000871189578872333
"spadi_PMC4880881","defensible",11,-0.994979219964839,-0.913052163251587,-0.0819270567132516
"spadi_PMC4880881","defensible",12,-0.972553551033023,-0.913052163251587,-0.0595013877814357
"spadi_PMC4880881","defensible",13,-0.912180973672715,-0.913052163251587,0.000871189578872333
"spadi_PMC4880881","defensible",14,-0.994979219964839,-0.913052163251587,-0.0819270567132516
"spadi_PMC4880881","defensible",15,-0.972553551033023,-0.913052163251587,-0.0595013877814357
"spadi_PMC4880881","defensible",16,-0.869381586067301,-0.913052163251587,0.0436705771842864
"spadi_PMC4880881","defensible",17,-0.952179832359425,-0.913052163251587,-0.0391276691078377
"spadi_PMC4880881","defensible",18,-0.928173255338824,-0.913052163251587,-0.0151210920872367
"spadi_PMC4880881","defensible",19,-0.869381586067301,-0.913052163251587,0.0436705771842864
"spadi_PMC4880881","defensible",20,-0.952179832359425,-0.913052163251587,-0.0391276691078377
"spadi_PMC4880881","defensible",21,-0.928173255338824,-0.913052163251587,-0.0151210920872367
"spadi_PMC4880881","defensible",22,-0.869381586067301,-0.913052163251587,0.0436705771842864
"spadi_PMC4880881","defensible",23,-0.952179832359425,-0.913052163251587,-0.0391276691078377
"spadi_PMC4880881","defensible",24,-0.928173255338824,-0.913052163251587,-0.0151210920872367
"tdcs_PMC13257960","principled",1,1.4053959832827,1.4053959832827,4.66293670342566e-15
"tdcs_PMC13257960","principled",2,1.46233959124515,1.4053959832827,0.0569436079624546
"tdcs_PMC13257960","principled",3,1.42370139220887,1.4053959832827,0.0183054089261745
"tdcs_PMC13257960","principled",4,1.4053959832827,1.4053959832827,4.66293670342566e-15
"tdcs_PMC13257960","principled",5,1.46233959124515,1.4053959832827,0.0569436079624546
"tdcs_PMC13257960","principled",6,1.42370139220887,1.4053959832827,0.0183054089261745
"tdcs_PMC13257960","principled",7,1.4053959832827,1.4053959832827,4.66293670342566e-15
"tdcs_PMC13257960","principled",8,1.46233959124515,1.4053959832827,0.0569436079624546
"tdcs_PMC13257960","principled",9,1.42370139220887,1.4053959832827,0.0183054089261745
"tdcs_PMC13257960","defensible",1,1.4053959832827,1.4053959832827,4.66293670342566e-15
"tdcs_PMC13257960","defensible",2,1.46233959124515,1.4053959832827,0.0569436079624546
"tdcs_PMC13257960","defensible",3,1.42370139220887,1.4053959832827,0.0183054089261745
"tdcs_PMC13257960","defensible",4,1.4053959832827,1.4053959832827,4.66293670342566e-15
"tdcs_PMC13257960","defensible",5,1.46233959124515,1.4053959832827,0.0569436079624546
"tdcs_PMC13257960","defensible",6,1.42370139220887,1.4053959832827,0.0183054089261745
"tdcs_PMC13257960","defensible",7,1.4053959832827,1.4053959832827,4.66293670342566e-15
"tdcs_PMC13257960","defensible",8,1.46233959124515,1.4053959832827,0.0569436079624546
"tdcs_PMC13257960","defensible",9,1.42370139220887,1.4053959832827,0.0183054089261745
"tereco_PMC8318721","principled",1,0.913408764885518,0.83798480470353,0.0754239601819883
"tereco_PMC8318721","principled",2,0.80807037471478,0.83798480470353,-0.0299144299887497
"tereco_PMC8318721","principled",3,0.851499539487428,0.83798480470353,0.0135147347838982
"tereco_PMC8318721","principled",4,0.90118751433488,0.83798480470353,0.0632027096313502
"tereco_PMC8318721","principled",5,0.792868834607522,0.83798480470353,-0.0451159700960078
"tereco_PMC8318721","principled",6,0.834095844459903,0.83798480470353,-0.00388896024362673
"tereco_PMC8318721","principled",7,0.913408764885518,0.83798480470353,0.0754239601819883
"tereco_PMC8318721","principled",8,0.80807037471478,0.83798480470353,-0.0299144299887497
"tereco_PMC8318721","principled",9,0.851499539487428,0.83798480470353,0.0135147347838982
"tereco_PMC8318721","principled",10,0.90118751433488,0.83798480470353,0.0632027096313502
"tereco_PMC8318721","principled",11,0.792868834607522,0.83798480470353,-0.0451159700960078
"tereco_PMC8318721","principled",12,0.834095844459903,0.83798480470353,-0.00388896024362673
"tereco_PMC8318721","principled",13,0.913408764885518,0.83798480470353,0.0754239601819883
"tereco_PMC8318721","principled",14,0.80807037471478,0.83798480470353,-0.0299144299887497
"tereco_PMC8318721","principled",15,0.851499539487428,0.83798480470353,0.0135147347838982
"tereco_PMC8318721","principled",16,0.90118751433488,0.83798480470353,0.0632027096313502
"tereco_PMC8318721","principled",17,0.792868834607522,0.83798480470353,-0.0451159700960078
"tereco_PMC8318721","principled",18,0.834095844459903,0.83798480470353,-0.00388896024362673
"tereco_PMC8318721","defensible",1,0.913408764885518,0.83798480470353,0.0754239601819883
"tereco_PMC8318721","defensible",2,0.80807037471478,0.83798480470353,-0.0299144299887497
"tereco_PMC8318721","defensible",3,0.851499539487428,0.83798480470353,0.0135147347838982
"tereco_PMC8318721","defensible",4,0.90118751433488,0.83798480470353,0.0632027096313502
"tereco_PMC8318721","defensible",5,0.792868834607522,0.83798480470353,-0.0451159700960078
"tereco_PMC8318721","defensible",6,0.834095844459903,0.83798480470353,-0.00388896024362673
"tereco_PMC8318721","defensible",7,0.913408764885518,0.83798480470353,0.0754239601819883
"tereco_PMC8318721","defensible",8,0.80807037471478,0.83798480470353,-0.0299144299887497
"tereco_PMC8318721","defensible",9,0.851499539487428,0.83798480470353,0.0135147347838982
"tereco_PMC8318721","defensible",10,0.90118751433488,0.83798480470353,0.0632027096313502
"tereco_PMC8318721","defensible",11,0.792868834607522,0.83798480470353,-0.0451159700960078
"tereco_PMC8318721","defensible",12,0.834095844459903,0.83798480470353,-0.00388896024362673
"tereco_PMC8318721","defensible",13,0.913408764885518,0.83798480470353,0.0754239601819883
"tereco_PMC8318721","defensible",14,0.80807037471478,0.83798480470353,-0.0299144299887497
"tereco_PMC8318721","defensible",15,0.851499539487428,0.83798480470353,0.0135147347838982
"tereco_PMC8318721","defensible",16,0.90118751433488,0.83798480470353,0.0632027096313502
"tereco_PMC8318721","defensible",17,0.792868834607522,0.83798480470353,-0.0451159700960078
"tereco_PMC8318721","defensible",18,0.834095844459903,0.83798480470353,-0.00388896024362673
"tereco_PMC8318721","defensible",19,0.911829536240712,0.83798480470353,0.0738447315371822
"tereco_PMC8318721","defensible",20,0.725632886612325,0.83798480470353,-0.112351918091205
"tereco_PMC8318721","defensible",21,0.807484634554042,0.83798480470353,-0.0305001701494878
"tereco_PMC8318721","defensible",22,0.917165122317403,0.83798480470353,0.0791803176138732
"tereco_PMC8318721","defensible",23,0.732500710566362,0.83798480470353,-0.105484094137168
"tereco_PMC8318721","defensible",24,0.807143049476282,0.83798480470353,-0.0308417552272477
"tereco_PMC8318721","defensible",25,0.911829536240712,0.83798480470353,0.0738447315371822
"tereco_PMC8318721","defensible",26,0.725632886612325,0.83798480470353,-0.112351918091205
"tereco_PMC8318721","defensible",27,0.807484634554042,0.83798480470353,-0.0305001701494878
"tereco_PMC8318721","defensible",28,0.917165122317403,0.83798480470353,0.0791803176138732
"tereco_PMC8318721","defensible",29,0.732500710566362,0.83798480470353,-0.105484094137168
"tereco_PMC8318721","defensible",30,0.807143049476282,0.83798480470353,-0.0308417552272477
"tereco_PMC8318721","defensible",31,0.872429784802694,0.83798480470353,0.0344449800991642
"tereco_PMC8318721","defensible",32,0.686233135174307,0.83798480470353,-0.151751669529223
"tereco_PMC8318721","defensible",33,0.761308493131907,0.83798480470353,-0.0766763115716228
"tereco_PMC8318721","defensible",34,0.87761449658553,0.83798480470353,0.0396296918820003
"tereco_PMC8318721","defensible",35,0.692950084834489,0.83798480470353,-0.145034719869041
"tereco_PMC8318721","defensible",36,0.760972152964372,0.83798480470353,-0.0770126517391577
"tereco_PMC8318721","defensible",37,0.872429784802694,0.83798480470353,0.0344449800991642
"tereco_PMC8318721","defensible",38,0.686233135174307,0.83798480470353,-0.151751669529223
"tereco_PMC8318721","defensible",39,0.761308493131907,0.83798480470353,-0.0766763115716228
"tereco_PMC8318721","defensible",40,0.87761449658553,0.83798480470353,0.0396296918820003
"tereco_PMC8318721","defensible",41,0.692950084834489,0.83798480470353,-0.145034719869041
"tereco_PMC8318721","defensible",42,0.760972152964372,0.83798480470353,-0.0770126517391577
"tereco_PMC8318721","defensible",43,0.872429784802694,0.83798480470353,0.0344449800991642
"tereco_PMC8318721","defensible",44,0.686233135174307,0.83798480470353,-0.151751669529223
"tereco_PMC8318721","defensible",45,0.761308493131907,0.83798480470353,-0.0766763115716228
"tereco_PMC8318721","defensible",46,0.87761449658553,0.83798480470353,0.0396296918820003
"tereco_PMC8318721","defensible",47,0.692950084834489,0.83798480470353,-0.145034719869041
"tereco_PMC8318721","defensible",48,0.760972152964372,0.83798480470353,-0.0770126517391577
"tscs_PMC13085461","principled",1,1.36142636043042,0.975109014672083,0.386317345758337
"tscs_PMC13085461","principled",2,1.0301552645146,0.975109014672083,0.0550462498425166
"tscs_PMC13085461","principled",3,0.975109014672084,0.975109014672083,6.66133814775094e-16
"tscs_PMC13085461","principled",4,1.36142636043042,0.975109014672083,0.386317345758337
"tscs_PMC13085461","principled",5,1.0301552645146,0.975109014672083,0.0550462498425166
"tscs_PMC13085461","principled",6,0.975109014672084,0.975109014672083,6.66133814775094e-16
"tscs_PMC13085461","principled",7,1.36142636043042,0.975109014672083,0.386317345758337
"tscs_PMC13085461","principled",8,1.0301552645146,0.975109014672083,0.0550462498425166
"tscs_PMC13085461","principled",9,0.975109014672084,0.975109014672083,6.66133814775094e-16
"tscs_PMC13085461","defensible",1,1.36142636043042,0.975109014672083,0.386317345758337
"tscs_PMC13085461","defensible",2,1.0301552645146,0.975109014672083,0.0550462498425166
"tscs_PMC13085461","defensible",3,0.975109014672084,0.975109014672083,6.66133814775094e-16
"tscs_PMC13085461","defensible",4,1.36142636043042,0.975109014672083,0.386317345758337
"tscs_PMC13085461","defensible",5,1.0301552645146,0.975109014672083,0.0550462498425166
"tscs_PMC13085461","defensible",6,0.975109014672084,0.975109014672083,6.66133814775094e-16
"tscs_PMC13085461","defensible",7,1.36142636043042,0.975109014672083,0.386317345758337
"tscs_PMC13085461","defensible",8,1.0301552645146,0.975109014672083,0.0550462498425166
"tscs_PMC13085461","defensible",9,0.975109014672084,0.975109014672083,6.66133814775094e-16
"free_PMC6733445","principled",1,0.095181871330815,0.139107858844089,-0.0439259875132743
"free_PMC6733445","principled",2,0.0721587775095768,0.139107858844089,-0.0669490813345125
"free_PMC6733445","principled",3,0.0910923357729172,0.139107858844089,-0.0480155230711721
"free_PMC6733445","principled",4,0.0928468117374411,0.139107858844089,-0.0462610471066482
"free_PMC6733445","principled",5,0.0972313419479354,0.139107858844089,-0.0418765168961539
"free_PMC6733445","principled",6,0.0936324607952206,0.139107858844089,-0.0454753980488687
"free_PMC6733445","principled",7,0.0785522757644721,0.139107858844089,-0.0605555830796172
"free_PMC6733445","principled",8,0.0597181774541574,0.139107858844089,-0.0793896813899319
"free_PMC6733445","principled",9,0.0752668490613692,0.139107858844089,-0.0638410097827201
"free_PMC6733445","principled",10,0.113088720350771,0.139107858844089,-0.0260191384933183
"free_PMC6733445","principled",11,0.0660422623486082,0.139107858844089,-0.0730655964954811
"free_PMC6733445","principled",12,0.0991375307895926,0.139107858844089,-0.0399703280544967
"free_PMC6733445","principled",13,0.116928004593053,0.139107858844089,-0.0221798542510363
"free_PMC6733445","principled",15,0.104725269299096,0.139107858844089,-0.0343825895449933
"free_PMC6733445","principled",16,0.101509335130271,0.139107858844089,-0.0375985237138183
"free_PMC6733445","principled",17,0.0562302659484063,0.139107858844089,-0.082877592895683
"free_PMC6733445","principled",18,0.0878730371376668,0.139107858844089,-0.0512348217064225
"free_PMC6733445","principled",19,0.095181871330815,0.139107858844089,-0.0439259875132743
"free_PMC6733445","principled",20,0.0721587775095768,0.139107858844089,-0.0669490813345125
"free_PMC6733445","principled",21,0.0910923357729172,0.139107858844089,-0.0480155230711721
"free_PMC6733445","principled",22,0.0928468117374411,0.139107858844089,-0.0462610471066482
"free_PMC6733445","principled",23,0.0972313419479354,0.139107858844089,-0.0418765168961539
"free_PMC6733445","principled",24,0.0936324607952206,0.139107858844089,-0.0454753980488687
"free_PMC6733445","principled",25,0.0785522757644721,0.139107858844089,-0.0605555830796172
"free_PMC6733445","principled",26,0.0597181774541574,0.139107858844089,-0.0793896813899319
"free_PMC6733445","principled",27,0.0752668490613692,0.139107858844089,-0.0638410097827201
"free_PMC6733445","principled",28,0.095181871330815,0.139107858844089,-0.0439259875132743
"free_PMC6733445","principled",29,0.0721587775095768,0.139107858844089,-0.0669490813345125
